Thu Aug 26 03:21:06 2021,98,950,0,2
Thu Aug 26 03:21:06 2021,100,963,78,2
Thu Aug 26 03:21:06 2021,100,955,32,2
Thu Aug 26 03:21:06 2021,100,952,15,2
Thu Aug 26 03:21:07 2021,103,962,7,2
Thu Aug 26 03:21:07 2021,107,959,30,2
Thu Aug 26 03:21:07 2021,110,955,24,2
Thu Aug 26 03:21:07 2021,115,960,47,2
Thu Aug 26 03:21:07 2021,124,953,40,2
Thu Aug 26 03:21:07 2021,134,958,31,2
Thu Aug 26 03:21:07 2021,148,960,26,2
Thu Aug 26 03:21:07 2021,248,961,0,2
Thu Aug 26 03:21:07 2021,314,959,100,2
Thu Aug 26 03:21:07 2021,317,952,30,2
Thu Aug 26 03:21:07 2021,320,950,16,2
Thu Aug 26 03:21:07 2021,329,931,12,2
Thu Aug 26 03:21:07 2021,331,910,31,2
Thu Aug 26 03:21:07 2021,334,876,9,2
Thu Aug 26 03:21:07 2021,334,864,31,2
Thu Aug 26 03:21:07 2021,335,831,0,2
Thu Aug 26 03:21:07 2021,335,843,0,2
Thu Aug 26 03:21:07 2021,335,834,0,2
Thu Aug 26 03:21:07 2021,335,844,0,2
Thu Aug 26 03:21:07 2021,335,858,48,2
Thu Aug 26 03:21:08 2021,335,875,25,2
Thu Aug 26 03:21:08 2021,335,901,40,2
Thu Aug 26 03:21:08 2021,335,921,30,2
Thu Aug 26 03:21:08 2021,335,930,34,2
Thu Aug 26 03:21:08 2021,334,937,27,2
Thu Aug 26 03:21:08 2021,335,949,89,2
Thu Aug 26 03:21:08 2021,335,963,0,2
Thu Aug 26 03:21:08 2021,335,973,0,2
Thu Aug 26 03:21:08 2021,335,980,129,2
Thu Aug 26 03:21:08 2021,335,911,35,2
Thu Aug 26 03:21:08 2021,335,707,7,2
Thu Aug 26 03:21:08 2021,336,3,0,2
Thu Aug 26 03:21:08 2021,335,2,166,2
Thu Aug 26 03:21:08 2021,6,0,12,2
Thu Aug 26 03:21:08 2021,11,4,24,2
Thu Aug 26 03:21:08 2021,20,28,0,2
Thu Aug 26 03:21:08 2021,28,24,6,2
Thu Aug 26 03:21:08 2021,30,215,296,2
Thu Aug 26 03:21:08 2021,40,303,344,2
Thu Aug 26 03:21:09 2021,42,331,168,2
Thu Aug 26 03:21:09 2021,302,343,428,2
Thu Aug 26 03:21:09 2021,335,325,497,2
Thu Aug 26 03:21:09 2021,336,329,637,2
Thu Aug 26 03:21:09 2021,336,314,625,2
Thu Aug 26 03:21:09 2021,336,342,553,2
Thu Aug 26 03:21:09 2021,336,367,316,2
Thu Aug 26 03:21:09 2021,336,282,762,1
Thu Aug 26 03:21:09 2021,336,353,850,1
Thu Aug 26 03:21:09 2021,336,324,624,0
Thu Aug 26 03:21:09 2021,336,325,671,0
Thu Aug 26 03:21:09 2021,336,323,755,1
Thu Aug 26 03:21:09 2021,336,320,706,1
Thu Aug 26 03:21:09 2021,336,345,532,0
Thu Aug 26 03:21:09 2021,336,360,759,1
Thu Aug 26 03:21:09 2021,336,346,840,1
Thu Aug 26 03:21:09 2021,336,343,801,1
Thu Aug 26 03:21:09 2021,336,340,864,1
Thu Aug 26 03:21:09 2021,336,375,838,1
Thu Aug 26 03:21:09 2021,336,367,862,1
Thu Aug 26 03:21:10 2021,336,342,853,1
Thu Aug 26 03:21:10 2021,336,338,947,1
Thu Aug 26 03:21:10 2021,336,342,818,1
Thu Aug 26 03:21:10 2021,336,347,966,1
Thu Aug 26 03:21:10 2021,336,312,855,1
Thu Aug 26 03:21:10 2021,336,353,656,0
Thu Aug 26 03:21:10 2021,336,334,868,1
Thu Aug 26 03:21:10 2021,336,333,882,1
Thu Aug 26 03:21:10 2021,336,323,859,1
Thu Aug 26 03:21:10 2021,336,324,875,1
Thu Aug 26 03:21:10 2021,336,329,866,1
Thu Aug 26 03:21:10 2021,336,335,825,1
Thu Aug 26 03:21:10 2021,336,325,922,1
Thu Aug 26 03:21:10 2021,336,358,731,1
Thu Aug 26 03:21:10 2021,336,287,558,0
Thu Aug 26 03:21:10 2021,336,318,551,0
Thu Aug 26 03:21:10 2021,336,295,561,0
Thu Aug 26 03:21:10 2021,336,306,729,1
Thu Aug 26 03:21:10 2021,336,302,804,1
Thu Aug 26 03:21:10 2021,336,329,796,1
Thu Aug 26 03:21:11 2021,335,318,698,0
Thu Aug 26 03:21:11 2021,336,290,513,0
Thu Aug 26 03:21:11 2021,336,315,678,0
Thu Aug 26 03:21:11 2021,335,264,633,0
Thu Aug 26 03:21:11 2021,336,251,376,0
Thu Aug 26 03:21:11 2021,336,349,162,0
Thu Aug 26 03:21:11 2021,336,349,0,0
Thu Aug 26 03:21:11 2021,336,341,11,0
Thu Aug 26 03:21:11 2021,336,374,8,0
Thu Aug 26 03:21:11 2021,336,386,103,0
Thu Aug 26 03:21:11 2021,336,396,0,0
Thu Aug 26 03:21:11 2021,336,336,122,0
Thu Aug 26 03:21:11 2021,336,351,0,0
Thu Aug 26 03:21:11 2021,336,342,11,0
Thu Aug 26 03:21:11 2021,336,348,4,0
Thu Aug 26 03:21:11 2021,336,342,0,0
Thu Aug 26 03:21:11 2021,336,345,0,0
Thu Aug 26 03:21:11 2021,336,348,15,0
Thu Aug 26 03:21:11 2021,336,365,0,0
Thu Aug 26 03:21:12 2021,336,288,0,0
Thu Aug 26 03:21:12 2021,336,312,0,0
Thu Aug 26 03:21:12 2021,336,327,11,0
Thu Aug 26 03:21:12 2021,335,340,14,0
Thu Aug 26 03:21:12 2021,336,334,11,0
Thu Aug 26 03:21:12 2021,336,338,22,0
Thu Aug 26 03:21:12 2021,336,344,9,0
Thu Aug 26 03:21:12 2021,336,339,56,0
Thu Aug 26 03:21:12 2021,336,338,23,0
Thu Aug 26 03:21:12 2021,336,376,0,0
Thu Aug 26 03:21:12 2021,336,367,0,0
Thu Aug 26 03:21:12 2021,336,356,86,0
Thu Aug 26 03:21:12 2021,336,338,16,0
Thu Aug 26 03:21:12 2021,336,340,10,0
Thu Aug 26 03:21:12 2021,336,334,2,0
Thu Aug 26 03:21:12 2021,336,336,10,0
Thu Aug 26 03:21:12 2021,336,343,0,0
Thu Aug 26 03:21:12 2021,336,337,0,0
Thu Aug 26 03:21:12 2021,336,342,63,0
Thu Aug 26 03:21:13 2021,336,319,130,0
Thu Aug 26 03:21:13 2021,336,346,0,0
Thu Aug 26 03:21:13 2021,336,347,8,0
Thu Aug 26 03:21:13 2021,336,349,24,0
Thu Aug 26 03:21:13 2021,336,348,16,0
Thu Aug 26 03:21:13 2021,336,356,24,0
Thu Aug 26 03:21:13 2021,336,352,53,0
Thu Aug 26 03:21:13 2021,336,329,0,0
Thu Aug 26 03:21:13 2021,336,326,135,0
Thu Aug 26 03:21:13 2021,336,372,113,0
Thu Aug 26 03:21:13 2021,336,320,0,0
Thu Aug 26 03:21:13 2021,336,344,0,0
Thu Aug 26 03:21:13 2021,336,343,0,0
Thu Aug 26 03:21:13 2021,336,340,28,0
Thu Aug 26 03:21:13 2021,336,340,8,0
Thu Aug 26 03:21:13 2021,336,348,56,0
Thu Aug 26 03:21:13 2021,336,340,37,0
Thu Aug 26 03:21:13 2021,336,315,6,0
Thu Aug 26 03:21:13 2021,336,363,96,0
Thu Aug 26 03:21:14 2021,336,318,0,0
Thu Aug 26 03:21:14 2021,336,339,26,0
Thu Aug 26 03:21:14 2021,336,336,0,0
Thu Aug 26 03:21:14 2021,336,339,0,0
Thu Aug 26 03:21:14 2021,336,344,0,0
Thu Aug 26 03:21:14 2021,336,327,13,0
Thu Aug 26 03:21:14 2021,336,328,0,0
Thu Aug 26 03:21:14 2021,336,374,0,0
Thu Aug 26 03:21:14 2021,336,375,0,0
Thu Aug 26 03:21:14 2021,336,342,44,0
Thu Aug 26 03:21:14 2021,336,347,0,0
Thu Aug 26 03:21:14 2021,336,338,27,0
Thu Aug 26 03:21:14 2021,335,347,8,0
Thu Aug 26 03:21:14 2021,336,342,29,0
Thu Aug 26 03:21:14 2021,336,347,7,0
Thu Aug 26 03:21:14 2021,336,335,11,0
Thu Aug 26 03:21:14 2021,336,367,6,0
Thu Aug 26 03:21:14 2021,336,374,0,0
Thu Aug 26 03:21:14 2021,336,338,107,0
Thu Aug 26 03:21:14 2021,336,375,0,0
Thu Aug 26 03:21:15 2021,336,346,0,0
Thu Aug 26 03:21:15 2021,336,341,7,0
Thu Aug 26 03:21:15 2021,336,346,0,0
Thu Aug 26 03:21:15 2021,336,336,0,0
Thu Aug 26 03:21:15 2021,336,341,0,0
Thu Aug 26 03:21:15 2021,336,380,0,0
Thu Aug 26 03:21:15 2021,336,298,92,0
Thu Aug 26 03:21:15 2021,336,345,0,0
Thu Aug 26 03:21:15 2021,336,340,54,0
Thu Aug 26 03:21:15 2021,336,340,14,0
Thu Aug 26 03:21:15 2021,336,342,19,0
Thu Aug 26 03:21:15 2021,336,341,0,0
Thu Aug 26 03:21:15 2021,336,343,0,0
Thu Aug 26 03:21:15 2021,336,342,7,0
Thu Aug 26 03:21:15 2021,336,345,16,0
Thu Aug 26 03:21:15 2021,336,370,0,0
Thu Aug 26 03:21:15 2021,336,371,2,0
Thu Aug 26 03:21:15 2021,336,348,83,0
Thu Aug 26 03:21:15 2021,336,346,26,0
Thu Aug 26 03:21:16 2021,336,340,24,0
Thu Aug 26 03:21:16 2021,336,338,21,0
Thu Aug 26 03:21:16 2021,336,340,29,0
Thu Aug 26 03:21:16 2021,336,345,2,0
Thu Aug 26 03:21:16 2021,336,337,5,0
Thu Aug 26 03:21:16 2021,336,335,28,0
Thu Aug 26 03:21:16 2021,336,357,111,0
Thu Aug 26 03:21:16 2021,336,372,0,0
Thu Aug 26 03:21:16 2021,336,327,96,0
Thu Aug 26 03:21:16 2021,336,342,22,0
Thu Aug 26 03:21:16 2021,336,342,16,0
Thu Aug 26 03:21:16 2021,336,337,9,0
Thu Aug 26 03:21:16 2021,336,335,2,0
Thu Aug 26 03:21:16 2021,336,342,15,0
Thu Aug 26 03:21:16 2021,336,338,0,0
Thu Aug 26 03:21:16 2021,336,345,88,0
Thu Aug 26 03:21:16 2021,336,364,0,0
Thu Aug 26 03:21:16 2021,336,340,0,0
Thu Aug 26 03:21:16 2021,335,334,51,0
Thu Aug 26 03:21:16 2021,336,331,4,0
Thu Aug 26 03:21:17 2021,336,340,8,0
Thu Aug 26 03:21:17 2021,335,335,23,0
Thu Aug 26 03:21:17 2021,336,334,28,0
Thu Aug 26 03:21:17 2021,336,339,24,0
Thu Aug 26 03:21:17 2021,336,332,24,0
Thu Aug 26 03:21:17 2021,336,376,0,0
Thu Aug 26 03:21:17 2021,336,356,0,0
Thu Aug 26 03:21:17 2021,336,367,2,0
Thu Aug 26 03:21:17 2021,335,338,0,0
Thu Aug 26 03:21:17 2021,336,339,1,0
Thu Aug 26 03:21:17 2021,336,335,0,0
Thu Aug 26 03:21:17 2021,336,335,0,0
Thu Aug 26 03:21:17 2021,336,338,0,0
Thu Aug 26 03:21:17 2021,336,348,175,0
Thu Aug 26 03:21:17 2021,336,341,0,0
Thu Aug 26 03:21:17 2021,335,184,308,0
Thu Aug 26 03:21:17 2021,336,203,0,0
Thu Aug 26 03:21:17 2021,336,184,364,0
Thu Aug 26 03:21:17 2021,336,278,128,0
Thu Aug 26 03:21:17 2021,336,304,297,0
Thu Aug 26 03:21:18 2021,336,313,252,0
Thu Aug 26 03:21:18 2021,336,309,345,0
Thu Aug 26 03:21:18 2021,336,313,543,0
Thu Aug 26 03:21:18 2021,336,329,472,0
Thu Aug 26 03:21:18 2021,336,323,675,0
Thu Aug 26 03:21:18 2021,336,323,819,1
Thu Aug 26 03:21:18 2021,336,281,339,0
Thu Aug 26 03:21:18 2021,336,314,494,0
Thu Aug 26 03:21:18 2021,336,318,476,0
Thu Aug 26 03:21:18 2021,336,316,483,0
Thu Aug 26 03:21:18 2021,336,316,432,0
Thu Aug 26 03:21:18 2021,335,322,405,0
Thu Aug 26 03:21:18 2021,336,322,471,0
Thu Aug 26 03:21:18 2021,336,353,277,0
Thu Aug 26 03:21:18 2021,336,273,350,0
Thu Aug 26 03:21:18 2021,336,317,470,0
Thu Aug 26 03:21:18 2021,336,312,511,0
Thu Aug 26 03:21:18 2021,336,321,469,0
Thu Aug 26 03:21:18 2021,336,323,477,0
Thu Aug 26 03:21:19 2021,336,324,481,0
Thu Aug 26 03:21:19 2021,336,336,476,0
Thu Aug 26 03:21:19 2021,336,322,670,0
Thu Aug 26 03:21:19 2021,336,321,764,1
Thu Aug 26 03:21:19 2021,336,345,346,0
Thu Aug 26 03:21:19 2021,336,268,354,0
Thu Aug 26 03:21:19 2021,336,320,525,0
Thu Aug 26 03:21:19 2021,336,316,513,0
Thu Aug 26 03:21:19 2021,336,323,510,0
Thu Aug 26 03:21:19 2021,336,315,452,0
Thu Aug 26 03:21:19 2021,336,319,390,0
Thu Aug 26 03:21:19 2021,336,307,495,0
Thu Aug 26 03:21:19 2021,336,277,451,0
Thu Aug 26 03:21:19 2021,336,296,822,1
Thu Aug 26 03:21:19 2021,336,339,399,0
Thu Aug 26 03:21:19 2021,336,321,484,0
Thu Aug 26 03:21:19 2021,336,326,451,0
Thu Aug 26 03:21:19 2021,335,320,625,0
Thu Aug 26 03:21:19 2021,336,317,639,0
Thu Aug 26 03:21:19 2021,336,318,765,1
Thu Aug 26 03:21:20 2021,336,344,620,0
Thu Aug 26 03:21:20 2021,336,305,640,0
Thu Aug 26 03:21:20 2021,336,324,670,0
Thu Aug 26 03:21:20 2021,336,293,672,0
Thu Aug 26 03:21:20 2021,336,16,674,0
Thu Aug 26 03:21:20 2021,336,16,640,0
Thu Aug 26 03:21:20 2021,336,12,606,0
Thu Aug 26 03:21:20 2021,336,0,167,0
Thu Aug 26 03:21:20 2021,130,26,0,2
Thu Aug 26 03:21:20 2021,36,2,154,2
Thu Aug 26 03:21:20 2021,34,14,129,2
Thu Aug 26 03:21:20 2021,31,663,106,2
Thu Aug 26 03:21:20 2021,30,981,75,2
Thu Aug 26 03:21:20 2021,3,1001,43,2
Thu Aug 26 03:21:20 2021,2,992,40,2
Thu Aug 26 03:21:20 2021,0,976,22,2
Thu Aug 26 03:21:20 2021,1,983,25,2
Thu Aug 26 03:21:20 2021,2,975,0,2
Thu Aug 26 03:21:20 2021,1,957,17,2
Thu Aug 26 03:21:21 2021,335,955,13,2
Thu Aug 26 03:21:21 2021,317,967,36,2
Thu Aug 26 03:21:21 2021,109,932,32,2
Thu Aug 26 03:21:21 2021,86,918,31,2
Thu Aug 26 03:21:21 2021,98,913,28,2
Thu Aug 26 03:21:21 2021,99,908,27,2
Thu Aug 26 03:21:21 2021,101,898,0,2
Thu Aug 26 03:21:21 2021,104,896,7,2
Thu Aug 26 03:21:21 2021,108,922,90,2
Thu Aug 26 03:21:21 2021,122,931,0,2
Thu Aug 26 03:21:21 2021,332,963,40,2
Thu Aug 26 03:21:21 2021,336,951,25,2
Thu Aug 26 03:21:21 2021,335,952,20,2
Thu Aug 26 03:21:21 2021,335,957,37,2
Thu Aug 26 03:21:21 2021,335,953,31,2
Thu Aug 26 03:21:21 2021,335,948,21,2
Thu Aug 26 03:21:21 2021,335,955,87,2
Thu Aug 26 03:21:21 2021,335,961,0,2
Thu Aug 26 03:21:21 2021,335,928,98,2
Thu Aug 26 03:21:22 2021,335,956,44,2
Thu Aug 26 03:21:22 2021,336,959,27,2
Thu Aug 26 03:21:22 2021,336,961,42,2
Thu Aug 26 03:21:22 2021,336,959,39,2
Thu Aug 26 03:21:22 2021,335,961,48,2
Thu Aug 26 03:21:22 2021,336,957,61,2
Thu Aug 26 03:21:22 2021,336,959,15,2
Thu Aug 26 03:21:22 2021,335,960,17,2
Thu Aug 26 03:21:22 2021,336,959,14,2
Thu Aug 26 03:21:22 2021,335,959,0,2
Thu Aug 26 03:21:22 2021,335,927,33,2
Thu Aug 26 03:21:22 2021,335,898,27,2
Thu Aug 26 03:21:22 2021,335,865,15,2
Thu Aug 26 03:21:22 2021,335,833,18,2
Thu Aug 26 03:21:22 2021,335,809,0,2
Thu Aug 26 03:21:22 2021,335,791,23,2
Thu Aug 26 03:21:22 2021,335,747,66,2
Thu Aug 26 03:21:22 2021,333,728,113,2
Thu Aug 26 03:21:22 2021,102,771,131,2
Thu Aug 26 03:21:23 2021,97,792,67,2
Thu Aug 26 03:21:23 2021,91,844,25,2
Thu Aug 26 03:21:23 2021,90,882,31,2
Thu Aug 26 03:21:23 2021,86,921,42,2
Thu Aug 26 03:21:23 2021,86,951,49,2
Thu Aug 26 03:21:23 2021,88,957,91,2
Thu Aug 26 03:21:23 2021,122,962,35,2
Thu Aug 26 03:21:23 2021,332,988,119,2
Thu Aug 26 03:21:23 2021,335,981,62,2
Thu Aug 26 03:21:23 2021,335,987,80,2
Thu Aug 26 03:21:23 2021,336,972,33,2
Thu Aug 26 03:21:23 2021,17,525,29,2
Thu Aug 26 03:21:23 2021,19,0,11,2
Thu Aug 26 03:21:23 2021,21,28,56,2
Thu Aug 26 03:21:23 2021,23,15,42,2
Thu Aug 26 03:21:23 2021,19,4,0,2
Thu Aug 26 03:21:23 2021,22,0,96,2
Thu Aug 26 03:21:23 2021,25,78,33,2
Thu Aug 26 03:21:23 2021,32,138,0,2
Thu Aug 26 03:21:24 2021,37,32,202,2
Thu Aug 26 03:21:24 2021,40,114,143,2
Thu Aug 26 03:21:24 2021,44,92,180,2
Thu Aug 26 03:21:24 2021,53,88,158,2
Thu Aug 26 03:21:24 2021,317,91,116,2
Thu Aug 26 03:21:24 2021,335,81,107,2
Thu Aug 26 03:21:24 2021,336,71,271,2
Thu Aug 26 03:21:24 2021,336,149,43,2
Thu Aug 26 03:21:24 2021,336,89,291,2
Thu Aug 26 03:21:24 2021,336,126,209,2
Thu Aug 26 03:21:24 2021,336,125,230,2
Thu Aug 26 03:21:24 2021,336,153,187,2
Thu Aug 26 03:21:24 2021,336,152,232,2
Thu Aug 26 03:21:24 2021,336,169,202,2
Thu Aug 26 03:21:24 2021,336,181,208,2
Thu Aug 26 03:21:24 2021,336,83,293,2
Thu Aug 26 03:21:24 2021,336,136,55,2
Thu Aug 26 03:21:24 2021,336,100,378,2
Thu Aug 26 03:21:24 2021,336,104,214,2
Thu Aug 26 03:21:24 2021,336,104,204,2
Thu Aug 26 03:21:25 2021,336,92,185,2
Thu Aug 26 03:21:25 2021,336,101,141,2
Thu Aug 26 03:21:25 2021,336,102,84,2
Thu Aug 26 03:21:25 2021,336,92,159,2
Thu Aug 26 03:21:25 2021,336,133,431,2
Thu Aug 26 03:21:25 2021,336,63,589,2
Thu Aug 26 03:21:25 2021,336,150,0,2
Thu Aug 26 03:21:25 2021,336,80,214,2
Thu Aug 26 03:21:25 2021,336,94,246,2
Thu Aug 26 03:21:25 2021,336,94,248,2
Thu Aug 26 03:21:25 2021,336,90,274,2
Thu Aug 26 03:21:25 2021,336,106,369,2
Thu Aug 26 03:21:25 2021,336,102,441,2
Thu Aug 26 03:21:25 2021,336,131,72,2
Thu Aug 26 03:21:25 2021,336,53,194,2
Thu Aug 26 03:21:25 2021,336,53,72,2
Thu Aug 26 03:21:25 2021,336,75,196,2
Thu Aug 26 03:21:25 2021,336,98,187,2
Thu Aug 26 03:21:25 2021,336,91,175,2
Thu Aug 26 03:21:25 2021,336,91,210,2
Thu Aug 26 03:21:26 2021,336,88,196,2
Thu Aug 26 03:21:26 2021,336,95,133,2
Thu Aug 26 03:21:26 2021,336,93,176,2
Thu Aug 26 03:21:26 2021,336,59,329,2
Thu Aug 26 03:21:26 2021,336,49,399,2
Thu Aug 26 03:21:26 2021,336,124,173,2
Thu Aug 26 03:21:26 2021,336,136,909,1
Thu Aug 26 03:21:26 2021,336,135,833,1
Thu Aug 26 03:21:26 2021,336,109,322,0
Thu Aug 26 03:21:26 2021,336,195,203,0
Thu Aug 26 03:21:26 2021,336,258,125,0
Thu Aug 26 03:21:26 2021,336,209,0,0
Thu Aug 26 03:21:26 2021,336,223,0,0
Thu Aug 26 03:21:26 2021,336,161,125,0
Thu Aug 26 03:21:26 2021,336,200,0,0
Thu Aug 26 03:21:26 2021,336,192,0,0
Thu Aug 26 03:21:26 2021,336,192,15,0
Thu Aug 26 03:21:26 2021,336,179,4,0
Thu Aug 26 03:21:26 2021,336,128,8,0
Thu Aug 26 03:21:27 2021,336,116,11,0
Thu Aug 26 03:21:27 2021,336,133,0,0
Thu Aug 26 03:21:27 2021,336,122,67,0
Thu Aug 26 03:21:27 2021,336,68,87,0
Thu Aug 26 03:21:27 2021,336,172,18,0
Thu Aug 26 03:21:27 2021,336,107,0,0
Thu Aug 26 03:21:27 2021,336,107,14,0
Thu Aug 26 03:21:27 2021,336,114,0,0
Thu Aug 26 03:21:27 2021,336,124,0,0
Thu Aug 26 03:21:27 2021,336,121,4,0
Thu Aug 26 03:21:27 2021,336,125,20,0
Thu Aug 26 03:21:27 2021,336,126,60,0
Thu Aug 26 03:21:27 2021,336,94,92,0
Thu Aug 26 03:21:27 2021,336,99,64,0
Thu Aug 26 03:21:27 2021,336,126,61,0
Thu Aug 26 03:21:27 2021,335,115,2,0
Thu Aug 26 03:21:27 2021,336,116,0,0
Thu Aug 26 03:21:27 2021,336,107,7,0
Thu Aug 26 03:21:27 2021,336,116,11,0
Thu Aug 26 03:21:27 2021,336,115,0,0
Thu Aug 26 03:21:28 2021,336,96,0,0
Thu Aug 26 03:21:28 2021,336,140,0,0
Thu Aug 26 03:21:28 2021,336,87,76,0
Thu Aug 26 03:21:28 2021,336,166,0,0
Thu Aug 26 03:21:28 2021,336,122,69,0
Thu Aug 26 03:21:28 2021,335,128,1,0
Thu Aug 26 03:21:28 2021,336,103,12,0
Thu Aug 26 03:21:28 2021,336,97,19,0
Thu Aug 26 03:21:28 2021,336,89,5,0
Thu Aug 26 03:21:28 2021,336,105,42,0
Thu Aug 26 03:21:28 2021,336,104,46,0
Thu Aug 26 03:21:28 2021,335,88,105,0
Thu Aug 26 03:21:28 2021,336,76,108,0
Thu Aug 26 03:21:28 2021,336,131,0,0
Thu Aug 26 03:21:28 2021,336,88,8,0
Thu Aug 26 03:21:28 2021,336,96,0,0
Thu Aug 26 03:21:28 2021,336,96,5,0
Thu Aug 26 03:21:28 2021,336,86,3,0
Thu Aug 26 03:21:28 2021,336,96,0,0
Thu Aug 26 03:21:28 2021,336,96,0,0
Thu Aug 26 03:21:29 2021,336,84,11,0
Thu Aug 26 03:21:29 2021,336,111,0,0
Thu Aug 26 03:21:29 2021,336,104,126,0
Thu Aug 26 03:21:29 2021,336,76,34,0
Thu Aug 26 03:21:29 2021,336,118,23,0
Thu Aug 26 03:21:29 2021,336,106,3,0
Thu Aug 26 03:21:29 2021,336,109,21,0
Thu Aug 26 03:21:29 2021,336,99,5,0
Thu Aug 26 03:21:29 2021,336,106,0,0
Thu Aug 26 03:21:29 2021,336,104,4,0
Thu Aug 26 03:21:29 2021,336,101,8,0
Thu Aug 26 03:21:29 2021,336,109,0,0
Thu Aug 26 03:21:29 2021,336,83,61,0
Thu Aug 26 03:21:29 2021,336,109,0,0
Thu Aug 26 03:21:29 2021,336,105,0,0
Thu Aug 26 03:21:29 2021,336,98,15,0
Thu Aug 26 03:21:29 2021,335,99,1,0
Thu Aug 26 03:21:29 2021,336,107,0,0
Thu Aug 26 03:21:29 2021,336,107,0,0
Thu Aug 26 03:21:30 2021,336,89,0,0
Thu Aug 26 03:21:30 2021,336,89,2,0
Thu Aug 26 03:21:30 2021,336,147,0,0
Thu Aug 26 03:21:30 2021,336,130,112,0
Thu Aug 26 03:21:30 2021,336,136,67,0
Thu Aug 26 03:21:30 2021,336,108,0,0
Thu Aug 26 03:21:30 2021,336,102,0,0
Thu Aug 26 03:21:30 2021,336,108,8,0
Thu Aug 26 03:21:30 2021,335,110,16,0
Thu Aug 26 03:21:30 2021,335,101,20,0
Thu Aug 26 03:21:30 2021,336,128,0,0
Thu Aug 26 03:21:30 2021,335,98,1,0
Thu Aug 26 03:21:30 2021,336,79,62,0
Thu Aug 26 03:21:30 2021,336,120,77,0
Thu Aug 26 03:21:30 2021,336,102,0,0
Thu Aug 26 03:21:30 2021,336,107,0,0
Thu Aug 26 03:21:30 2021,336,102,6,0
Thu Aug 26 03:21:30 2021,336,98,5,0
Thu Aug 26 03:21:30 2021,336,92,0,0
Thu Aug 26 03:21:30 2021,336,95,12,0
Thu Aug 26 03:21:31 2021,336,97,0,0
Thu Aug 26 03:21:31 2021,336,68,60,0
Thu Aug 26 03:21:31 2021,336,126,132,0
Thu Aug 26 03:21:31 2021,336,70,5,0
Thu Aug 26 03:21:31 2021,336,94,22,0
Thu Aug 26 03:21:31 2021,336,103,10,0
Thu Aug 26 03:21:31 2021,336,97,1,0
Thu Aug 26 03:21:31 2021,336,98,10,0
Thu Aug 26 03:21:31 2021,336,103,0,0
Thu Aug 26 03:21:31 2021,336,112,46,0
Thu Aug 26 03:21:31 2021,336,56,0,0
Thu Aug 26 03:21:31 2021,335,84,43,0
Thu Aug 26 03:21:31 2021,336,118,0,0
Thu Aug 26 03:21:31 2021,336,112,0,0
Thu Aug 26 03:21:31 2021,336,102,1,0
Thu Aug 26 03:21:31 2021,335,110,0,0
Thu Aug 26 03:21:31 2021,336,101,0,0
Thu Aug 26 03:21:31 2021,336,110,8,0
Thu Aug 26 03:21:31 2021,335,95,11,0
Thu Aug 26 03:21:31 2021,336,88,0,0
Thu Aug 26 03:21:32 2021,336,85,5,0
Thu Aug 26 03:21:32 2021,336,132,0,0
Thu Aug 26 03:21:32 2021,336,140,0,0
Thu Aug 26 03:21:32 2021,336,115,0,0
Thu Aug 26 03:21:32 2021,336,112,0,0
Thu Aug 26 03:21:32 2021,336,115,0,0
Thu Aug 26 03:21:32 2021,336,118,0,0
Thu Aug 26 03:21:32 2021,336,112,20,0
Thu Aug 26 03:21:32 2021,336,108,18,0
Thu Aug 26 03:21:32 2021,336,100,335,0
Thu Aug 26 03:21:32 2021,336,123,0,0
Thu Aug 26 03:21:32 2021,336,48,97,0
Thu Aug 26 03:21:32 2021,336,34,618,0
Thu Aug 26 03:21:32 2021,335,85,825,1
Thu Aug 26 03:21:32 2021,336,65,652,0
Thu Aug 26 03:21:32 2021,336,80,681,0
Thu Aug 26 03:21:32 2021,336,90,671,0
Thu Aug 26 03:21:32 2021,336,76,510,0
Thu Aug 26 03:21:32 2021,336,111,325,0
Thu Aug 26 03:21:33 2021,336,104,791,1
Thu Aug 26 03:21:33 2021,336,54,767,1
Thu Aug 26 03:21:33 2021,336,75,535,0
Thu Aug 26 03:21:33 2021,336,86,473,0
Thu Aug 26 03:21:33 2021,336,75,484,0
Thu Aug 26 03:21:33 2021,336,82,432,0
Thu Aug 26 03:21:33 2021,336,84,492,0
Thu Aug 26 03:21:33 2021,336,101,433,0
Thu Aug 26 03:21:33 2021,336,64,552,0
Thu Aug 26 03:21:33 2021,336,132,745,1
Thu Aug 26 03:21:33 2021,336,86,594,0
Thu Aug 26 03:21:33 2021,336,86,565,0
Thu Aug 26 03:21:33 2021,336,82,601,0
Thu Aug 26 03:21:33 2021,336,95,537,0
Thu Aug 26 03:21:33 2021,336,82,562,0
Thu Aug 26 03:21:33 2021,336,71,624,0
Thu Aug 26 03:21:33 2021,335,84,708,1
Thu Aug 26 03:21:33 2021,336,79,875,1
Thu Aug 26 03:21:33 2021,335,33,450,0
Thu Aug 26 03:21:33 2021,336,111,465,0
Thu Aug 26 03:21:34 2021,335,86,608,0
Thu Aug 26 03:21:34 2021,336,85,648,0
Thu Aug 26 03:21:34 2021,336,86,613,0
Thu Aug 26 03:21:34 2021,336,76,635,0
Thu Aug 26 03:21:34 2021,336,90,471,0
Thu Aug 26 03:21:34 2021,336,53,696,0
Thu Aug 26 03:21:34 2021,335,125,360,0
